,Unnamed: 0,Unnamed: 0.1,id,age,habitationStatus,addresses/principalResidence/municipality,addresses/principalResidence/latitude,addresses/principalResidence/longitude,workActivity,totalIncome,Food and Dining,Entertainment,Shopping,Bills and Utilities,Auto and Transport,Home,Taxes,Health and Fitness,Fees and Charges,Mortgage and Rent,Travel,spending
5122,1122,1122,8531af1e-7bc4-44fd-a06b-cfa336634cb8,53,With Spouse,Scarborough,43.7748609,-79.29342268,parttime,21867.25,144,7,7,27,21,9,6,14,3,0,0,12837.12685
5132,1132,1132,9640e184-b4e6-4fe2-a316-3ebb3a479de5,58,With Spouse,Scarborough,43.79223398,-79.3165886,parttime,23031.05,149,7,15,27,19,9,6,0,0,0,0,12446.79
5133,1133,1133,173427ed-f75b-44b6-88ef-2a0030a5c83c,52,With Spouse,Scarborough,43.79223398,-79.3165886,parttime,25527.7,146,6,15,0,24,9,0,0,2,0,0,14665.72333
5147,1147,1147,ae3bc0a9-c8c7-4b4a-b6b7-691d1bf90146,35,With Spouse,Scarborough,43.75747546,-79.30515027,fulltime,44582,140,6,21,34,12,9,0,15,0,0,0,37918.52
5152,1152,1152,02538787-4318-46ea-9cef-312d23b5705a,65,With Spouse,Scarborough,43.70534242,-79.25423112,fulltime,43169.9,147,6,14,27,20,11,0,0,0,0,0,35482.06
5168,1168,1168,be7e8147-4016-42a4-b5bc-83a810c98396,51,With Spouse,Scarborough,43.73061699,-79.27172723,parttime,26309.8,149,6,134,26,23,9,5,0,7,0,0,21459.39
5178,1178,1178,5c2b661d-99fb-4da5-9633-74c71ff08e49,61,With Spouse,Scarborough,43.77287169,-79.14542244,unemployed,30000,110,0,7,0,0,0,0,0,6,0,0,2166.414202
5180,1180,1180,13489ed8-1ab7-41ab-8592-76dce49479c8,46,With Spouse,Scarborough,43.840321,-79.23354111,fulltime,35888.6,143,7,8,0,20,10,0,0,0,0,0,29400.8
5183,1183,1183,254b09df-c442-42d1-bde1-d3f0e6b37d28,55,With Spouse,Scarborough,43.78928765,-79.21939154,parttime,15451.4,144,5,155,40,24,10,1,0,4,0,0,11198.60181
5188,1188,1188,40985ade-5b9c-4ba5-b939-b315b4ec3129,47,With Spouse,Scarborough,43.77967252,-79.13512082,fulltime,39088.5,144,6,141,7,14,8,0,0,0,7,0,26332.6
5189,1189,1189,15caef43-fa61-4082-a382-dd250dd9e68a,40,With Spouse,Scarborough,43.81040723,-79.25698143,fulltime,30725,151,7,16,6,18,7,2,0,0,7,0,30572.54
5191,1191,1191,7d247aae-1c4a-4777-bae0-ba3d280836a5,57,With Spouse,Scarborough,43.82203469,-79.21129144,fulltime,47209.8,147,6,6,34,26,9,1,0,0,0,0,40883.28
5206,1206,1206,d3144db6-9c2c-4802-8804-2712a1e9386d,53,With Spouse,Scarborough,43.73216966,-79.29903538,fulltime,38884.95,145,7,7,0,15,9,0,0,0,7,0,30395.33
5209,1209,1209,6c7aea82-f5ff-44a0-8ad0-a9b9a883b2cc,50,With Spouse,Scarborough,43.78811622,-79.26187533,fulltime,40073,145,7,9,6,13,10,1,0,0,0,0,39927.46
5212,1212,1212,8006390f-9d3b-42bb-a666-511a4d2aa26c,39,With Spouse,Scarborough,43.76676947,-79.22642856,fulltime,45469,142,6,17,0,15,10,1,0,0,7,0,35785.49
5216,1216,1216,7be9e113-e450-430b-8619-a0fea0ea9186,37,With Spouse,Scarborough,43.77805019,-79.29435294,fulltime,30517,148,7,19,0,19,7,1,14,0,7,0,20479.81
5230,1230,1230,03e28f1d-531c-40a2-a8a0-87bd0dbbb17b,41,With Spouse,Scarborough,43.77858062,-79.28117176,fulltime,37637,149,7,9,6,28,8,0,0,0,0,0,35359.1
5233,1233,1233,63ac52a6-f039-4149-9415-7fc448dbc6af,41,With Spouse,Scarborough,43.73075189,-79.27121417,fulltime,26991,146,5,8,13,26,8,0,0,0,0,0,26633.08
5235,1235,1235,5869bd47-c427-4fd4-ab68-8f284583e772,34,With Spouse,Scarborough,43.69359458,-79.26284992,fulltime,55187,148,7,19,34,11,11,1,13,0,0,0,48038
5250,1250,1250,edbd0eaa-1fc0-42cc-b677-32c2c0207662,37,With Spouse,Scarborough,43.78040572,-79.29507027,fulltime,30944,146,7,16,40,12,9,6,0,0,0,0,18218.86
5259,1259,1259,5a926f87-38dc-4179-8f94-29a0d858ac81,36,With Spouse,Scarborough,43.75747546,-79.30515027,fulltime,51377,156,7,14,0,22,9,0,0,0,7,0,42194.53
5262,1262,1262,92a3e6d2-7f45-43e4-b432-32883b6bf4c4,38,With Spouse,Scarborough,43.80418201,-79.31249131,parttime,16549,147,7,153,34,28,9,6,0,4,0,0,14520.14682
5265,1265,1265,254cfa83-2325-46a6-ab4b-4dc57018bee0,32,With Spouse,Scarborough,43.72200853,-79.2270408,fulltime,101136,153,7,23,33,16,12,5,10,0,0,0,85630.03
5271,1271,1271,3669a5f9-8f41-4053-bf6c-59602956decd,46,With Spouse,Scarborough,43.69359458,-79.26284992,fulltime,58988.6,144,7,15,0,21,8,1,13,0,7,0,51662.45
5294,1294,1294,d188a684-235d-4c25-be6d-c16a3103fe69,55,With Spouse,Scarborough,43.73888729,-79.25565386,unemployed,30000,115,0,7,0,0,0,0,0,6,0,0,2404.743014
5309,1309,1309,4ca5ba09-cc66-4947-b830-d11681b68258,41,With Spouse,Scarborough,43.81172945,-79.28442335,fulltime,29181,147,7,19,6,14,8,0,0,0,0,0,18811.94
5310,1310,1310,8de70796-ddb1-4ec4-9d5f-f3315f965a56,46,With Spouse,Scarborough,43.77967252,-79.13512082,parttime,28396.5,147,7,8,33,13,10,0,0,0,0,0,20176.47
5319,1319,1319,32563b6a-1c0e-4fb6-b354-4a15fd1ace4e,38,With Spouse,Scarborough,43.81172945,-79.28442335,fulltime,23833,150,6,18,27,22,9,6,0,0,0,0,14703.52
5321,1321,1321,43c27b26-3a80-41bf-9b1a-d736e19cd949,51,With Spouse,Scarborough,43.7748609,-79.29342268,parttime,22730.9,146,7,144,34,15,9,1,0,0,0,0,11565.32
5327,1327,1327,d3f098fd-57f3-4b0f-b0b0-35c6acc3456f,60,With Spouse,Scarborough,43.83115595,-79.25493224,fulltime,40283.35,138,6,6,6,18,11,1,0,0,0,0,42746.1
5335,1335,1335,9d598afa-16cd-41f4-91d8-94a68b50340d,50,With Spouse,Scarborough,43.73526114,-79.21070781,fulltime,50341.5,142,7,10,0,26,8,1,0,0,7,0,43424.9
5350,1350,1350,f20e480b-21ab-474e-aee1-4c7a488e6a8e,33,With Spouse,Scarborough,43.77287169,-79.14542244,fulltime,62282,154,6,23,8,25,10,1,0,0,0,0,55714.66
5351,1351,1351,df9034dc-657c-4a7a-831c-a37e67e66a51,54,With Spouse,Scarborough,43.79826164,-79.17717622,fulltime,47276.5,147,8,14,28,17,10,5,13,0,0,3,39711.93
5361,1361,1361,7428832c-cd17-465e-ace4-ac528212f405,41,With Spouse,Scarborough,43.78416595,-79.18267739,fulltime,44844.8,149,5,9,0,27,9,0,0,0,0,0,38170.5
5371,1371,1371,95a11f80-d416-4020-aaf8-94cde60cda32,40,With Spouse,Scarborough,43.70108222,-79.27260191,fulltime,31717,146,6,145,27,18,8,0,0,0,7,0,29461.46
5379,1379,1379,5e3a3175-557f-4c1b-b944-eb2aa5194246,36,With Spouse,Scarborough,43.76854101,-79.2548799,fulltime,41666,152,7,15,27,27,7,5,0,0,0,0,37420.96
5385,1385,1385,0a773620-4c97-446d-a558-e64e2feb1b96,63,With Spouse,Scarborough,43.81530263,-79.26478461,unemployed,30000,113,0,7,0,0,0,0,0,6,0,0,2566.888119
5386,1386,1386,6c4c5784-ab75-4fa7-b9b4-319410451a98,35,With Spouse,Scarborough,43.72200853,-79.2270408,unemployed,30000,110,0,12,0,0,0,0,0,6,0,0,2370.199498
5391,1391,1391,f7d111a8-c192-402c-8ec3-d048e467aa7c,37,With Spouse,Scarborough,43.82006699,-79.27653641,fulltime,28420,141,6,16,45,22,9,5,0,0,0,0,15310.67
5395,1395,1395,481b15dd-4ca9-4802-b669-1c42f27b1dc1,55,With Spouse,Scarborough,43.78928765,-79.21939154,parttime,18394.25,144,6,14,6,24,9,0,13,0,7,0,10314.59
5401,1401,1401,b24da4dd-9db4-4b02-9e1e-a27196f26a6a,37,With Spouse,Scarborough,43.74926452,-79.24960004,fulltime,41965,141,6,10,28,17,10,6,0,0,0,0,36172.65
5413,1413,1413,b98c7839-56f5-4f4c-b2c7-abb5f84286f1,50,With Spouse,Scarborough,43.82203469,-79.21129144,fulltime,50933.3,139,7,8,0,14,9,0,14,0,7,0,43778.14
5422,1422,1422,fbcba0f2-0730-46d0-bd22-6a12941db548,43,With Spouse,Scarborough,43.78951131,-79.16512229,fulltime,51997,150,7,18,41,23,13,6,0,0,0,3,41104.04
5428,1428,1428,37984bf3-a0d2-466b-a178-d5dc0b00e38c,60,With Spouse,Scarborough,43.81976183,-79.27594671,parttime,15170.8,147,7,7,0,24,8,0,13,2,0,0,9316.70858
5455,1455,1455,d1dba725-b553-456f-9fda-9512afae7dd5,51,With Spouse,Scarborough,43.79066874,-79.27519583,fulltime,65283.9,148,6,7,27,13,7,6,0,0,0,0,50749.56
5457,1457,1457,7bbef14f-047b-41a7-b4b9-7531056032e3,38,With Spouse,Scarborough,43.73930135,-79.25521002,fulltime,26810,148,7,6,28,27,9,5,0,0,0,0,15483.72
5460,1460,1460,b2f88617-9726-4706-ae3e-d59ecd8c47f0,53,With Spouse,Scarborough,43.79826164,-79.17717622,fulltime,53757.9,141,5,148,7,12,8,0,0,0,0,0,44458.3
5462,1462,1462,4b66279d-5368-48dc-ad5e-93fb8bcaab04,39,With Spouse,Scarborough,43.81210592,-79.23295247,fulltime,31495,139,5,9,0,14,7,0,0,0,7,0,22734.4
5467,1467,1467,d845be3f-2b80-4e7b-9a63-646ec57baa86,47,With Spouse,Scarborough,43.77466707,-79.30086122,fulltime,40637.3,148,6,16,29,21,8,5,0,0,0,0,30775.71
5488,1488,1488,8423aaeb-6bd2-414a-be84-9af05442ebf8,63,With Spouse,Scarborough,43.79352349,-79.31793977,parttime,32022.6,142,6,16,33,15,9,5,0,0,0,0,22773.55
5496,1496,1496,087e85e1-6d88-439c-a663-0741d3c490ba,63,With Spouse,Scarborough,43.78842139,-79.21247564,fulltime,45634.2,142,7,152,7,14,10,0,0,0,0,0,38646.39
5503,1503,1503,75d5915e-9423-46f8-af93-455483535724,41,With Spouse,Scarborough,43.82006699,-79.27653641,fulltime,34227,146,6,153,7,15,8,0,0,0,0,0,19791.68
5511,1511,1511,222e00cb-6371-4e2c-ab8c-8f444ebbe8c3,35,With Spouse,Scarborough,43.77287169,-79.14542244,fulltime,61850,149,8,23,25,24,8,5,0,0,0,4,54307.29
5516,1516,1516,c50df3ad-f1a1-4373-acc7-d450fc940789,37,With Spouse,Scarborough,43.7162789,-79.23915681,fulltime,58640,151,7,142,14,22,11,2,0,0,7,0,60395.47
5549,1549,1549,af9358c9-cbb9-4389-8b83-4b9d6436523f,50,With Spouse,Scarborough,43.840321,-79.23354111,parttime,32258.6,147,6,10,27,14,10,6,0,0,0,0,26888.09
5552,1552,1552,24022beb-e271-4d63-a2fb-7ea83f3c5d27,40,With Spouse,Scarborough,43.80418201,-79.31249131,fulltime,20898,142,7,16,0,23,8,0,0,2,0,0,13186.60802
5558,1558,1558,05b418ec-0089-4b98-b4ef-7e25cee753e9,60,With Spouse,Scarborough,43.73061699,-79.27172723,parttime,26715.65,142,7,5,6,20,9,0,0,0,0,0,24350.22
5567,1567,1567,ef9df4db-9190-4295-8258-23f1ef5f582a,54,With Spouse,Scarborough,43.80764017,-79.2120181,fulltime,36639,146,6,15,0,14,9,0,0,0,0,0,28176.66
5570,1570,1570,29404ed2-5520-4099-80a6-f63b7e6c4aa5,38,With Spouse,Scarborough,43.72010875,-79.25534542,fulltime,41369,147,5,10,33,13,8,5,0,0,0,0,32169.86
5579,1579,1579,c85b9170-aea5-4761-a592-6b0e23081e33,39,With Spouse,Scarborough,43.73930135,-79.25521002,fulltime,27943,146,5,141,6,24,7,1,0,0,0,0,15017.85
5585,1585,1585,86d77428-bf53-4081-8e76-fcbfe941f6e7,45,With Spouse,Scarborough,43.78188042,-79.24639103,parttime,33039.6,145,6,10,19,26,12,5,0,7,0,0,31185.32
5592,1592,1592,332e5564-4830-4cfe-aad4-4d6c06b8ce7d,35,With Spouse,Scarborough,43.74497913,-79.21747781,fulltime,28924,147,6,11,13,19,9,2,0,0,7,0,29856.51
5595,1595,1595,935b331a-64e1-4c5a-8af4-02ee82e04a01,44,With Spouse,Scarborough,43.76676947,-79.22642856,fulltime,35699.4,142,6,150,40,18,9,1,0,0,0,0,26230.93
5597,1597,1597,309c5dfd-78e1-4295-965b-275f86a8c828,51,With Spouse,Scarborough,43.81545601,-79.19899346,parttime,24033.85,144,7,16,0,17,7,1,0,2,0,0,13938.31347
5600,1600,1600,6e70d947-af4f-4609-9783-924219d116fe,32,With Spouse,Scarborough,43.74497913,-79.21747781,fulltime,29846,151,6,22,19,19,8,1,14,0,0,0,28816.72
5604,1604,1604,b116c544-8fd0-44eb-9691-99d812e05806,54,With Spouse,Scarborough,43.78842139,-79.21247564,fulltime,42909.95,148,7,16,28,13,11,5,0,0,0,0,38376.61
5609,1609,1609,e6ac129a-d004-4568-899d-f50762bba21d,47,With Spouse,Scarborough,43.79066874,-79.27519583,unemployed,30000,117,0,9,0,0,0,0,0,6,0,0,3072.470449
5616,1616,1616,e4b69cef-6c95-41a1-93ad-e4eb707a40c4,44,With Spouse,Scarborough,43.73075189,-79.27121417,parttime,24912.8,150,7,9,13,14,9,0,0,0,7,0,24827.72
5619,1619,1619,e3addf9c-2e64-48af-9e6c-8dab36bacb0c,52,With Spouse,Scarborough,43.79016007,-79.18518845,fulltime,75236.45,137,7,144,7,26,10,0,13,0,7,0,65565.6
5622,1622,1622,9d313ea2-5e95-4b89-91ce-f8cd87db84f8,38,With Spouse,Scarborough,43.77805019,-79.29435294,fulltime,30346,141,7,19,42,17,8,0,0,0,0,0,19109.25
5624,1624,1624,574a48d3-fd79-41bd-8273-5ada60aaed87,55,With Spouse,Scarborough,43.77015045,-79.31199197,fulltime,48072.3,144,4,15,0,16,8,0,13,0,0,0,38423.51
5629,1629,1629,efa543ee-3e0f-4a2c-822f-b0c00029e7b3,52,With Spouse,Scarborough,43.7748609,-79.29342268,parttime,23936.1,137,6,140,13,22,8,0,0,0,7,0,13402.25
5633,1633,1633,6488f0f9-b1c8-4944-bf51-fbfe064553ad,52,With Spouse,Scarborough,43.78188042,-79.24639103,fulltime,37454.35,149,6,7,6,16,10,1,0,0,0,0,36271.79
5637,1637,1637,bdbe88d7-ed99-46c8-8b54-1787b8d18336,35,With Spouse,Scarborough,43.68457602,-79.28190425,fulltime,54395,151,6,13,0,14,9,0,0,0,0,0,45915.19
5640,1640,1640,9664ef97-7471-4ebf-a893-0d11692a22b4,35,With Spouse,Scarborough,43.74926452,-79.24960004,fulltime,42375,150,6,14,6,24,8,0,13,0,0,0,35070.69
5642,1642,1642,6d9e79a2-16c8-42d4-bf66-36af62d9dabd,37,With Spouse,Scarborough,43.7162789,-79.23915681,fulltime,78459,146,8,10,12,14,8,0,0,0,0,0,85526.81
5650,1650,1650,d684349d-1102-4f95-9d53-82eee05fd87b,50,With Spouse,Scarborough,43.7748609,-79.29342268,unemployed,30000,108,0,6,0,0,0,0,0,6,0,0,2636.441453
5652,1652,1652,52938f2c-cfc8-4410-8141-36cde2e36d68,65,With Spouse,Scarborough,43.78811622,-79.26187533,parttime,25647.15,145,7,7,7,21,8,0,0,0,0,0,25395.02
5654,1654,1654,e2304da5-9e7d-4ac9-9767-ffa4b3d2299d,49,With Spouse,Scarborough,43.79352349,-79.31793977,fulltime,35520.1,143,7,150,13,14,9,2,0,0,0,0,23075.65
5660,1660,1660,8fbff666-7ab5-4684-8373-75f4fb5202c9,45,With Spouse,Scarborough,43.70735348,-79.29344016,fulltime,45580.7,147,7,10,6,17,9,0,0,0,7,0,37339.98
5671,1671,1671,5406901a-b576-4cbe-98e6-094428ab0116,55,With Spouse,Scarborough,43.73216966,-79.29903538,parttime,34181.45,142,5,6,39,16,11,0,0,0,0,0,26997.22
5678,1678,1678,f6cac893-d361-4ce2-97ac-0928d0c2e223,34,With Spouse,Scarborough,43.81040723,-79.25698143,fulltime,31131,156,6,22,12,14,9,0,0,0,0,0,31130.22
5692,1692,1692,ba009c05-58b0-4f90-b6a6-108d376fdd33,52,With Spouse,Scarborough,43.79016007,-79.18518845,fulltime,66387.2,151,6,8,39,12,12,0,0,0,0,3,61665.89
5696,1696,1696,a2332349-c4b5-4b1e-9f35-95c48d36df20,53,With Spouse,Scarborough,43.77287169,-79.14542244,unemployed,30000,116,0,6,0,0,0,0,0,6,0,0,2499.369639
5715,1715,1715,6715bbae-dbc8-4a94-9628-20efbf99dd44,45,With Spouse,Scarborough,43.80877418,-79.20683237,fulltime,35499.2,146,7,25,6,23,9,0,0,0,0,0,23341.47
5719,1719,1719,acdef64f-f546-430c-bc2d-56cbf062ff8c,40,With Spouse,Scarborough,43.80764017,-79.2120181,fulltime,28564,152,7,17,28,15,7,6,0,0,0,0,20521.05
5726,1726,1726,ff207a85-0355-429d-a2ca-9dd5d4f86827,62,With Spouse,Scarborough,43.71342694,-79.26286736,parttime,26034.75,143,5,15,27,20,9,5,0,0,0,0,19306.05
5731,1731,1731,6bb614b1-a54e-428c-a2a7-e01ff9922746,38,With Spouse,Scarborough,43.77076815,-79.18339757,fulltime,21451,148,6,24,7,21,9,0,14,0,7,0,11415.76
5732,1732,1732,61beda9f-1745-44ff-ba80-7ba0f7a10694,67,With Spouse,Scarborough,43.79353698,-79.18238471,parttime,31593.2,146,7,8,27,12,11,5,0,0,0,0,27321.85
5736,1736,1736,dcaa4ba7-79b8-45ce-803d-7aef7b99fc4d,64,With Spouse,Scarborough,43.80182296,-79.31325308,parttime,28047.8,146,7,144,34,13,9,5,0,0,0,0,15217.22
5750,1750,1750,00f27ed1-53b8-4f9c-86af-0da0def1b5c1,61,With Spouse,Scarborough,43.78206811,-79.14620486,fulltime,69286.35,140,7,15,0,21,10,0,0,0,7,0,62249.54
5753,1753,1753,8821312f-cae5-4a69-a23e-97eaa0c310a9,53,With Spouse,Scarborough,43.73000714,-79.23955276,fulltime,40851.45,149,6,138,34,11,10,5,0,0,0,0,33892.82
5766,1766,1766,8d67e9b5-fe13-4eec-99fb-40bc34631e8e,48,With Spouse,Scarborough,43.74733103,-79.25129647,fulltime,43699.7,146,6,15,7,18,7,2,15,0,7,0,33532.59
5769,1769,1769,79f3c272-641d-4ab6-a56a-27111c736fb0,39,With Spouse,Scarborough,43.79653908,-79.17584718,fulltime,36063,154,7,17,27,13,10,5,0,0,0,0,30375.3
5772,1772,1772,eef481ca-0349-4917-872d-788ad9969ae2,52,With Spouse,Scarborough,43.8269913,-79.27806318,fulltime,50053.75,142,6,16,0,20,9,1,0,0,0,0,42596.79
5790,1790,1790,32ceceb5-14f7-4568-9cee-204a5ca52bea,66,With Spouse,Scarborough,43.80292348,-79.31639075,parttime,23674.95,148,7,15,28,23,8,5,14,0,0,0,12721.09
5838,1838,1838,02d126b3-e9c2-47b3-9b72-303abde2f389,56,With Spouse,Scarborough,43.75190685,-79.20030225,fulltime,65080.8,143,7,7,27,22,14,5,13,0,0,2,58906.07
5842,1842,1842,af2056e7-e45b-41eb-abe4-cd3e8d3eb3ec,63,With Spouse,Scarborough,43.76445814,-79.17651967,parttime,27511.05,141,7,6,0,16,7,0,0,0,0,0,17721
5848,1848,1848,d5cc572d-ea63-410a-a7e6-105c825edf5b,47,With Spouse,Scarborough,43.70434275,-79.2875797,parttime,28782.6,146,7,16,6,24,8,0,14,0,0,0,28202.91
5850,1850,1850,87e07525-6e1b-4ab0-acc6-b3178ce727d0,54,With Spouse,Scarborough,43.72940801,-79.24793773,unemployed,30000,106,0,7,0,0,0,0,0,6,0,0,2484.779472
5854,1854,1854,df00fa6e-6c8c-4027-b02a-c7fa279fb391,62,With Spouse,Scarborough,43.78186991,-79.29665586,parttime,27179.5,147,4,146,13,13,8,0,0,0,0,0,20540.33
5857,1857,1857,3fec5404-6fc2-442a-abde-8b6244af9942,49,With Spouse,Scarborough,43.777855,-79.23003318,unemployed,30000,111,0,10,0,0,0,0,0,6,0,0,3127.590445
5862,1862,1862,6f2fe966-cc77-480e-af3c-a77645d5e520,60,With Spouse,Scarborough,43.74255099,-79.228396,parttime,33322.4,141,6,7,0,17,10,1,0,0,0,0,23192.02
5866,1866,1866,1fdac412-47a3-4ec6-95d7-6f748b6e4113,64,With Spouse,Scarborough,43.82320376,-79.22304088,parttime,24860.55,144,6,7,28,18,9,1,14,0,0,0,15896.45
5880,1880,1880,e34a6b85-7310-40f5-977d-e1055490f4f8,33,With Spouse,Scarborough,43.81252945,-79.2685455,fulltime,79419,150,6,15,33,29,10,6,0,0,0,0,73340.24
5883,1883,1883,9e5c6658-1891-4bdc-a0c1-601217fbdb53,63,With Spouse,Scarborough,43.80182296,-79.31325308,parttime,29098.5,143,6,7,0,26,8,1,0,0,0,0,17501.59
5885,1885,1885,e68b9b75-362f-47cc-8aa8-9ea9bb4e7936,51,With Spouse,Scarborough,43.777855,-79.23003318,fulltime,61656.1,145,6,7,18,17,7,0,0,0,7,0,66665.9
5887,1887,1887,99297cec-7750-4898-b144-4e85eea918b1,47,With Spouse,Scarborough,43.78076207,-79.3053531,parttime,33570.9,152,7,8,0,18,7,0,0,0,0,0,25319.57
5892,1892,1892,46361653-00dd-490f-86b7-341165a4043c,58,With Spouse,Scarborough,43.76531209,-79.27808683,parttime,23738.3,144,6,14,6,13,8,0,12,0,7,0,12903.19
5905,1905,1905,4ce2ae48-d203-4368-bdfb-a721043468d5,50,With Spouse,Scarborough,43.7801851,-79.23018669,parttime,17506.5,153,7,10,12,21,10,0,0,0,0,0,15418.55
5922,1922,1922,2f0c01b3-12f7-43b6-8bc8-79c560d510b9,42,With Spouse,Scarborough,43.82065194,-79.28290561,fulltime,42560.1,148,6,145,7,19,8,0,13,0,0,0,32530.64
5924,1924,1924,f7028106-6e82-412e-b77b-36017dcc7809,42,With Spouse,Scarborough,43.70628676,-79.24334598,fulltime,52267.6,146,7,18,6,16,9,0,0,0,7,0,44113.75
5930,1930,1930,344abba3-dac4-4f63-a7f7-d0fab698dfd2,52,With Spouse,Scarborough,43.75980368,-79.21205015,parttime,31260.45,144,5,15,7,13,8,1,0,0,7,0,20739.17
5931,1931,1931,3d26ca68-66b0-4f23-a161-a0c768b101ff,50,With Spouse,Scarborough,43.72940801,-79.24793773,parttime,24302.3,142,6,18,27,16,8,0,0,0,7,0,12269.71
5940,1940,1940,1ff43b8a-f5d6-4344-b053-ff1d7ebc1474,56,With Spouse,Scarborough,43.76037209,-79.21126125,unemployed,30000,111,0,6,0,0,0,0,0,6,0,0,2373.312589
5941,1941,1941,f175ead1-5cae-4f0f-a5f2-50bda72503dc,58,With Spouse,Scarborough,43.79353698,-79.18238471,fulltime,41738.1,141,6,6,6,15,7,0,0,0,0,0,35811.41
5951,1951,1951,d21789c8-52de-40c5-ba11-5dd5abb4275e,57,With Spouse,Scarborough,43.76958504,-79.1588119,fulltime,48182.7,150,6,5,0,14,10,1,0,0,0,0,40717.94
5954,1954,1954,1d479758-1c82-438f-8737-0d5dd76fe603,70,With Spouse,Scarborough,43.75524866,-79.24396397,fulltime,38526.3,141,7,7,25,12,10,0,0,0,7,0,39942.34
5960,1960,1960,8113b265-a11e-4133-9c6f-5078a5cd322c,42,With Spouse,Scarborough,43.81457414,-79.23069704,parttime,22440,150,7,18,6,20,8,0,11,2,0,0,13882.85035
5969,1969,1969,f728709c-b342-4141-abf9-4b7cbc29aea6,47,With Spouse,Scarborough,43.78558997,-79.29210064,fulltime,58975.4,148,6,9,13,13,7,0,0,0,0,0,63368.23
5971,1971,1971,7b18aeb1-22ab-429f-b784-b4371f29de7b,63,With Spouse,Scarborough,43.76776403,-79.28445343,parttime,18714.05,146,7,143,26,16,9,6,0,7,0,0,12069.14
5972,1972,1972,e985bdb5-e296-4a88-ab1f-f2a8191f0a7d,36,With Spouse,Scarborough,43.74255099,-79.228396,fulltime,26795,148,7,7,28,14,10,7,0,0,0,0,19883.08
5975,1975,1975,bc94ee9d-17cb-461a-bf17-5eceb09ef661,38,With Spouse,Scarborough,43.70628676,-79.24334598,fulltime,50113,148,8,18,27,13,9,1,0,0,0,3,41464.57
5977,1977,1977,b5dc7d3b-8567-4817-bd42-f03dcf1acb2c,50,With Spouse,Scarborough,43.7800963,-79.29012181,fulltime,39777.1,149,7,9,0,21,9,0,0,0,0,0,29166.59
5981,1981,1981,1f8b5f52-97c1-493e-8d9c-dc4632e0baae,48,With Spouse,Scarborough,43.7801851,-79.23018669,parttime,16506.6,149,6,9,6,16,8,0,0,0,0,0,15193.15
5984,1984,1984,c2f0fd8f-e97c-4f4f-af8e-2f9e78732a4a,54,With Spouse,Scarborough,43.81953812,-79.29175503,parttime,29568.8,139,6,131,7,15,9,1,0,0,0,0,14530.83
5985,1985,1985,0b075f8d-dd73-4a85-9392-ccfb5f42f0fc,56,With Spouse,Scarborough,43.8160304,-79.21605998,fulltime,43628.7,138,6,6,0,22,9,0,0,0,0,0,39203.58
5992,1992,1992,51b3eaad-ba17-488a-9ad7-5b7457b25a77,41,With Spouse,Scarborough,43.70434275,-79.2875797,fulltime,24421.1,152,7,16,6,20,8,1,0,0,0,0,22825.36
5997,1997,1997,316a25b8-d135-4f7a-9ad2-1fc204afe5b4,34,With Spouse,Scarborough,43.81506109,-79.32184566,fulltime,35638,150,7,13,6,15,9,0,0,0,0,0,37292.03
6002,2002,2002,e87c39b2-eff4-4e2a-ab6c-2359e81417fa,57,With Spouse,Scarborough,43.69903492,-79.26396009,fulltime,55809.5,142,6,137,19,27,8,0,0,0,0,0,58801.85
6010,2010,2010,2acd89ec-c840-4e81-8bc6-58150279dc54,51,With Spouse,Scarborough,43.79289405,-79.16681573,fulltime,74453.3,135,8,7,0,16,11,0,14,0,0,0,82335.82
6027,2027,2027,82f61cd7-b7f2-4533-8917-4c18d4420087,48,With Spouse,Scarborough,43.7427474,-79.24340608,fulltime,55961.4,143,7,21,21,17,11,7,14,0,0,3,49551.02
6028,2028,2028,48e8ab83-c84f-498a-b07d-679794301d12,56,With Spouse,Scarborough,43.79109838,-79.17994541,fulltime,51400.4,143,7,16,34,16,10,5,0,0,0,3,42812.92
6034,2034,2034,918c364f-c233-48bb-adb5-6dfad280becb,61,With Spouse,Scarborough,43.78206811,-79.14620486,fulltime,69040.25,144,7,145,34,11,12,1,15,0,0,4,62238.71
6041,2041,2041,51da1982-298d-4ade-a04a-61eda04e04f8,63,With Spouse,Scarborough,43.77132264,-79.23355221,parttime,21128.95,145,6,142,7,17,9,0,0,0,0,0,10939.75
6047,2047,2047,adfd9d67-6c52-4694-ada0-ffeae39be9b5,50,With Spouse,Scarborough,43.75190685,-79.20030225,fulltime,70130.5,139,7,147,19,16,8,1,0,0,0,0,60964.32
6049,2049,2049,c9bd3330-c946-40c6-94a2-c8b4a3fe1adb,35,With Spouse,Scarborough,43.7964306,-79.29499602,fulltime,31157,154,4,14,33,21,9,5,0,0,0,0,25268.6
6051,2051,2051,2ea701fe-8170-4360-a59d-11887f247cd8,36,With Spouse,Scarborough,43.71406326,-79.23657307,unemployed,116885,143,7,24,27,17,12,0,12,0,7,0,109029.47
6052,2052,2052,57ce71c3-196c-4835-9265-8bca7f95224e,42,With Spouse,Scarborough,43.76201644,-79.21730168,fulltime,28774.9,146,7,152,13,10,8,0,12,0,0,0,22297.58
