id,age,relationshipStatus,habitationStatus,municipality,addresses/principalResidence/latitude,addresses/principalResidence/longitude,workActivity,totalIncome
f649bf6e-7777-4ae2-a5a6-0b6cb4315664,18,Single,With Parent,Toronto,43.68397072,-79.32996028,unemployed,0
9248d408-7a2a-4d7d-9389-6c84c5272e7a,45,Married,With Spouse,Etobicoke,43.71413446,-79.56295112,fulltime,36711.4
451d07de-bb03-4a04-949c-4d7591165ff2,23,Single,With Parent,Toronto,43.67785539,-79.38860795,parttime,15705.36
ac9d6b7a-08fd-4654-9f76-d7ba88343ec8,65,Married,With Spouse,North York,43.72784499,-79.31216542,parttime,32708.5
5cd9cee5-98ba-45f1-9a05-7ad7e90dd463,46,Married,With Spouse,Toronto,43.71786697,-79.40233486,fulltime,45056
ac468270-6e66-48a1-84e7-c48c6a8bc24a,20,Single,With Parent,Toronto,43.67765364,-79.39167893,unemployed,0
cf4e3506-7c48-49c3-81d8-f30f364b1eb5,16,Single,With Parent,Scarborough,43.78416595,-79.18267739,unemployed,0
19429c7b-5b6c-43b9-9f1e-1d4699e61587,38,Married,With Spouse,North York,43.7653441,-79.41261507,fulltime,37495
02de60e4-a6ea-477c-b919-782fe22c7185,55,Married,With Spouse,Toronto,43.6671622,-79.32449482,fulltime,66547.05
880067e1-dbda-4d1c-b5f5-654da1a30220,55,Married,With Spouse,Toronto,43.70518661,-79.42511153,parttime,23227.7
471f3597-437e-423e-a41b-45caf43d16dd,17,Single,With Parent,Toronto,43.63911007,-79.47258856,unemployed,0
14ba605d-bbbb-4f52-8d3a-e65a389f1312,18,Single,With Parent,Toronto,43.71786697,-79.40233486,unemployed,0
dd1372a3-68f4-4ca6-a09b-8edb45016d21,64,Married,With Spouse,Toronto,43.72529452,-79.39379766,fulltime,112620.6
7631daf0-aaa8-45a1-a73d-dca1b64161a6,51,Married,With Spouse,North York,43.71834944,-79.48281785,parttime,34699.5
6469bb81-d05a-4884-a0bb-79fdfa15e17b,38,Married,With Spouse,North York,43.80218119,-79.37417184,fulltime,48232
7b7a4e2c-5220-4394-a205-5c3ee8649838,49,Married,With Spouse,Toronto,43.68180217,-79.31732796,fulltime,47215.3
b0869bfc-5380-4784-9d63-67c664358108,38,Married,With Spouse,Toronto,43.64344974,-79.3986184,fulltime,61360
81ac6d61-0545-4fce-90ee-96064085fe9d,29,Single,With Parent,Scarborough,43.7748609,-79.29342268,parttime,6134.7
357af47a-ebaa-4751-b93e-d9a3045662f1,55,Married,With Spouse,North York,43.77390553,-79.4168485,parttime,30251.9
27329706-6ef3-4694-b1d8-a5470fc313a9,51,Married,With Spouse,North York,43.73413529,-79.46073697,fulltime,47352.4
a02cad9f-f12d-4772-93ef-6900af779dc9,50,Married,With Spouse,Toronto,43.66116268,-79.45295061,unemployed,0
7cdd090c-ad13-4a22-9ed2-9115013c31ec,40,Single,With Parent,Toronto,43.63994376,-79.47358752,fulltime,39923
920da9c6-6b37-435a-9683-0b1f9a36c248,24,Separated,With Parent,York,43.69997844,-79.44107733,parttime,9817.5
d1dba725-b553-456f-9fda-9512afae7dd5,51,Married,With Spouse,Scarborough,43.79066874,-79.27519583,fulltime,65283.9
248fa2bd-3d74-4242-9545-be9b9dbdeaa9,20,Single,With Parent,Toronto,43.65481686,-79.40148005,unemployed,0
7bbef14f-047b-41a7-b4b9-7531056032e3,38,Married,With Spouse,Scarborough,43.73930135,-79.25521002,fulltime,26810
f7165b5f-9ef2-4d51-93ee-4a74ad87680b,28,Single,With Parent,North York,43.71887089,-79.43000421,parttime,6166.71
ec9b76a6-4a38-4260-a815-096512ea5245,35,Married,With Spouse,East York,43.68607269,-79.33180952,fulltime,23726
b2f88617-9726-4706-ae3e-d59ecd8c47f0,53,Married,With Spouse,Scarborough,43.79826164,-79.17717622,fulltime,53757.9
00dfe8e6-e02c-40af-99db-4f1a080c4b9b,34,Married,With Spouse,Toronto,43.67617788,-79.43902679,fulltime,49531
4b66279d-5368-48dc-ad5e-93fb8bcaab04,39,Married,With Spouse,Scarborough,43.81210592,-79.23295247,fulltime,31495
53430324-eeb5-4ba1-9e0e-b7e118a5a42b,36,Single,With Parent,East York,43.71419376,-79.30418956,fulltime,41866
4c3dbe5f-7d43-4454-87c7-8465bcbc6251,54,Married,With Spouse,Etobicoke,43.62690651,-79.47837504,fulltime,38144.35
2b7ce0e8-3409-4aa0-bd58-909685bad66f,51,Married,With Spouse,North York,43.77390553,-79.4168485,parttime,23439.9
1c749f9a-28e7-45ba-979f-b1c27cd95cce,50,Married,With Spouse,Toronto,43.65537057,-79.46250686,parttime,23555.4
d845be3f-2b80-4e7b-9a63-646ec57baa86,47,Married,With Spouse,Scarborough,43.77466707,-79.30086122,fulltime,40637.3
03450e4e-1b0e-4ee8-b61a-0e4a48cc0d04,52,Married,With Spouse,Toronto,43.65621109,-79.40110974,parttime,21724.65
cc911dae-f90a-44af-9540-c841f1e56259,54,Married,With Spouse,Etobicoke,43.62792737,-79.47816224,fulltime,42056.65
4a7ebe61-ff8b-4307-869e-df152a7a022b,49,Married,With Spouse,North York,43.72860876,-79.32617491,parttime,25246.1
ceb35a6a-bc51-4cbc-9bb3-d37812ba94ff,54,Married,With Spouse,North York,43.76005039,-79.40746723,fulltime,37051.85
573be5a2-ec6f-4d14-a0ee-aa2c42d911c7,55,Married,With Spouse,Toronto,43.67401845,-79.3778038,fulltime,153257.05
5edb670f-caf3-4107-9878-74a6c59afb8f,56,Married,With Spouse,Toronto,43.70632997,-79.4026986,fulltime,61250.15
a332b36f-79e2-4dbc-84d7-a8f08ed1974a,19,Single,With Parent,Toronto,43.70084495,-79.42154048,unemployed,0
0b5007d6-93d5-4156-b114-01eb795ca172,25,Divorced,With Parent,Toronto,43.63883336,-79.39883876,parttime,8403.12
8a99d5d3-102d-4b99-bf2b-2affc151b3f0,39,Married,With Spouse,North York,43.75993581,-79.42331518,fulltime,155081
704918a6-31e1-4de3-9f5f-b8fd38addab9,50,Married,With Spouse,North York,43.71887089,-79.43000421,parttime,21135.4
c0e94779-9c64-4d6c-9ba4-28911fd8b1eb,52,Married,With Spouse,Toronto,43.65972468,-79.33729923,parttime,31231.7
9e43877d-8e23-4ea6-aaa1-a08ab9637870,53,Married,With Spouse,Toronto,43.66607729,-79.40145482,parttime,30960.3
99da6807-e704-43a7-9156-ac97dbac5776,18,Single,With Parent,Scarborough,43.79016007,-79.18518845,unemployed,0
e2347639-7220-41bd-81d9-83e9d8d6caea,44,Married,With Spouse,Toronto,43.71620863,-79.39752642,fulltime,54523.7
98e7bce6-dab6-40cb-a798-f135478c69f1,49,Married,With Spouse,Toronto,43.69757356,-79.38598058,fulltime,85952.9
760ff7bf-d205-49ca-b3a6-63f9eb7cd7f6,55,Married,With Spouse,North York,43.77759902,-79.42322577,parttime,26819.15
cd66b21d-6bb3-4cd6-b91b-ad6b2b4df6c9,37,Married,With Spouse,Etobicoke,43.62242598,-79.49802722,fulltime,32166
10e03ef2-5486-410a-8fa4-5316b5709ffa,54,Married,With Spouse,Toronto,43.68263084,-79.30523683,fulltime,81981.2
99d5f426-74c6-4b53-be44-cf24dd666b61,51,Married,With Spouse,Toronto,43.65612816,-79.44719792,fulltime,81712.4
c7968ed6-a6f7-4a68-ae0b-3a8bfdf2e68b,55,Married,With Spouse,Toronto,43.67387851,-79.29917627,fulltime,71204.55
8423aaeb-6bd2-414a-be84-9af05442ebf8,63,Married,With Spouse,Scarborough,43.79352349,-79.31793977,parttime,32022.6
0ee93594-1852-4af3-b60e-b69f5c7c5174,40,Married,With Spouse,North York,43.7279966,-79.30680209,fulltime,34224
7056e0c6-a27f-489b-ae10-9b33cce91d60,53,Married,With Spouse,Toronto,43.65972468,-79.33729923,unemployed,0
34d09600-659b-4461-bca4-69aa74ccfe45,45,Married,With Spouse,Toronto,43.63911007,-79.47258856,fulltime,38607.8
5119e7af-f2d8-4650-b493-608be07caf80,49,Married,With Spouse,Toronto,43.66607729,-79.40145482,parttime,24757.7
e46046c8-583e-4c5e-a5c4-1ba80540f5e0,52,Married,With Spouse,Toronto,43.68200266,-79.30161387,fulltime,55557.65
e85f6dae-e9fc-434f-8d1d-5a35afb077c9,60,Married,With Spouse,North York,43.73413529,-79.46073697,fulltime,39096.55
6c3ea83a-19b6-4b47-9725-963f8770d79c,24,Single,With Parent,York,43.68599798,-79.47357579,parttime,5573.04
087e85e1-6d88-439c-a663-0741d3c490ba,63,Married,With Spouse,Scarborough,43.78842139,-79.21247564,fulltime,45634.2
183b9805-f0ea-4aa9-bf55-c1fc8805436a,54,Married,With Spouse,Toronto,43.72529452,-79.39379766,fulltime,128521.7
bd811615-2be4-4e76-b485-e634c8c42158,16,Single,With Parent,Etobicoke,43.62563109,-79.49164806,unemployed,0
1545e322-5b96-484c-8b97-b0a37f0d69a0,53,Married,With Spouse,York,43.68874485,-79.43300963,fulltime,51264.7
73d5ba49-5943-41d5-8648-3272458de7b1,21,Single,With Parent,Etobicoke,43.66099619,-79.58318016,parttime,12771.33
edb0b750-5de8-4dcb-bb5f-c48a8840b6f3,45,Married,With Spouse,Toronto,43.6536513,-79.45734234,fulltime,60311.9
3fd3d95f-8e12-4942-9a23-909e229aa185,39,Married,With Spouse,Etobicoke,43.66275645,-79.51789197,fulltime,43053
75d5915e-9423-46f8-af93-455483535724,41,Married,With Spouse,Scarborough,43.82006699,-79.27653641,fulltime,34227
bb378522-cad8-420d-bead-444034e1be27,54,Married,With Spouse,Toronto,43.68200266,-79.30161387,fulltime,70228.2
6dc961dd-e42c-41e8-9e12-886c268af1dc,60,Married,With Spouse,Toronto,43.63994376,-79.47358752,fulltime,36024.9
ef928b6b-0d70-429f-bd57-7a68091f0841,39,Married,With Spouse,Toronto,43.67040561,-79.33583691,unemployed,0
7dca401c-7291-4aee-bc86-1ca470628869,22,Single,With Parent,York,43.67070395,-79.50231873,unemployed,0
c190b9fd-fd72-4f3f-abb0-2127b638b735,53,Married,With Spouse,Toronto,43.67854556,-79.35394759,fulltime,50748.35
1fd0f5b4-efae-437a-9f6d-e19b2848e263,56,Married,With Spouse,Toronto,43.67750603,-79.33890389,fulltime,36588.4
df35c58b-9416-49e4-b47e-826832e43aad,50,Married,With Spouse,North York,43.76097495,-79.51997989,unemployed,0
222e00cb-6371-4e2c-ab8c-8f444ebbe8c3,35,Married,With Spouse,Scarborough,43.77287169,-79.14542244,fulltime,61850
78a2f5ca-d53a-435e-8633-67a48941db25,40,Married,With Spouse,Toronto,43.65099751,-79.4165558,fulltime,23857
9a1be965-388c-4159-beba-f05a032842b8,54,Married,With Spouse,Toronto,43.662202,-79.38416649,fulltime,50532.15
c66aa943-b1ae-419e-a348-96bb3d43f77c,40,Married,With Spouse,York,43.69789924,-79.43860579,fulltime,77333
5669439c-ac13-48ad-abc3-2663b8b1da6b,32,Single,With Parent,Scarborough,43.81692041,-79.28574417,unemployed,0
c50df3ad-f1a1-4373-acc7-d450fc940789,37,Married,With Spouse,Scarborough,43.7162789,-79.23915681,fulltime,58640
383143b7-4f9c-4d75-9b7c-696a35fb49f7,34,Married,With Spouse,East York,43.70575935,-79.37086346,unemployed,0
5167608f-bdaf-4b10-bf55-07fc520d0fb4,47,Married,With Spouse,Etobicoke,43.71413446,-79.56295112,fulltime,44413.6
e5c0e13e-2e1b-421b-915a-ae7a6fb18560,26,Single,With Parent,Toronto,43.71105585,-79.38070828,parttime,8321.61
e9230859-7c8b-4737-ab15-955d781c69a1,33,Married,With Spouse,Toronto,43.6861807,-79.32367519,fulltime,45848
39a70de1-2522-4386-b028-d433a32bcd42,23,Single,With Parent,Scarborough,43.78416595,-79.18267739,parttime,12586.53
7329a1c6-2381-47af-aaee-02776206efa5,38,Married,With Spouse,Toronto,43.67617788,-79.43902679,fulltime,60324
86fff4f1-0b81-407f-aa65-5e3d4158ebe1,61,Married,With Spouse,Etobicoke,43.68815911,-79.51442006,fulltime,58039.35
c6b7e744-479e-4689-b79b-99db5594922b,27,Single,With Parent,Toronto,43.66875802,-79.44504419,parttime,7779.09
d05071f0-da0e-4033-abd0-c8418fc690dd,22,Single,With Parent,Toronto,43.63911007,-79.47258856,parttime,10427.34
2ab5ef06-b4cb-493c-bb77-3e2c9f5ee531,49,Married,With Spouse,Etobicoke,43.74816794,-79.57711832,parttime,16608.9
3c2f6b03-c0d1-4fec-b8f7-da099e63343b,61,Married,With Spouse,East York,43.6979764,-79.29935233,fulltime,47282.25
5cb4afce-8578-49db-935a-fa7c1d93fbc7,47,Married,With Spouse,Toronto,43.71105585,-79.38070828,parttime,23987.7
778b6a35-61c1-46f4-aaad-def335d80b37,35,Married,With Spouse,North York,43.78873339,-79.39795889,fulltime,41056
8faf3f16-8d28-4376-ae90-fb12ee8714bb,38,Married,With Spouse,Etobicoke,43.65586364,-79.57060392,unemployed,0
60c6c80d-edf9-45d6-b329-aa728d3d0d0d,23,Single,With Parent,North York,43.71834487,-79.37520916,unemployed,0
daa7f0b0-c7fb-434b-b57f-1b36ef517d37,35,Married,With Spouse,Toronto,43.65902759,-79.4856982,fulltime,54116
4d5810a6-4d4e-4983-8b8f-bc73fa9ea25d,35,Married,With Spouse,Etobicoke,43.66275645,-79.51789197,fulltime,51599
db4b7e8a-cb80-4ba6-be28-8d17d4245be5,39,Married,With Spouse,North York,43.7424518,-79.48740604,fulltime,35310
b83c87f2-2c44-48a2-9107-52af3bad18e7,38,Married,With Spouse,North York,43.74826649,-79.44759001,fulltime,43993
b7cdbc02-6d7e-45de-b180-c249e4378845,35,Married,With Spouse,York,43.68352078,-79.43483642,unemployed,0
748812f8-4895-4f7f-88b5-a79d3a3d86b0,39,Married,With Spouse,North York,43.78717444,-79.3492696,parttime,19161
f3947792-b6b3-4fec-8f1e-b5dbb3a12d20,33,Single,With Parent,North York,43.77015379,-79.41264819,parttime,15365
324fe31f-d939-4a72-aa80-dd98b27de619,40,Married,With Spouse,North York,43.76162212,-79.51601773,fulltime,22155
4800f666-3c4d-4697-a1cd-8f8300745e11,50,Married,With Spouse,North York,43.76082819,-79.41102633,fulltime,52349
8037c9d0-34aa-4cf4-b8c0-58ac77b8b706,35,Married,With Spouse,North York,43.74519919,-79.36223919,fulltime,58913
82cfd612-3429-4eff-8635-06a9818530b7,48,Married,With Spouse,North York,43.71598678,-79.48275974,fulltime,40651.6
08b509ab-dc3c-4909-a379-ba38b98e6f24,28,Married,With Spouse,Toronto,43.64657328,-79.48269809,parttime,19788.12
c3f93770-4235-4260-b128-49ca6a45ac09,41,Married,With Spouse,North York,43.78873339,-79.39795889,fulltime,51978.3
d999447a-a418-41bd-99d7-6232f50c3e15,58,Married,With Spouse,East York,43.71419376,-79.30418956,unemployed,0
04a5a851-125b-4b1f-b462-29911588d367,23,Single,With Parent,Etobicoke,43.59032165,-79.54647606,parttime,10423.05
92539851-2038-4a57-96d7-1e79797c1438,57,Married,With Spouse,Toronto,43.67093796,-79.28913226,fulltime,57391.9
9a33d331-365e-48c1-953c-898bbe91b1b9,28,Single,With Parent,North York,43.79872536,-79.39825791,parttime,9498.06
af9358c9-cbb9-4389-8b83-4b9d6436523f,50,Married,With Spouse,Scarborough,43.840321,-79.23354111,parttime,32258.6
9a9bef34-a907-4d17-a1f6-e70d6ac9f1a5,38,Married,With Spouse,North York,43.74536199,-79.41598392,unemployed,0
518b7b1c-6ed8-4857-8ba9-54d3ca4f79f7,31,Single,With Parent,Etobicoke,43.69578505,-79.55315475,parttime,6463.71
24022beb-e271-4d63-a2fb-7ea83f3c5d27,40,Married,With Spouse,Scarborough,43.80418201,-79.31249131,fulltime,20898
42d1f3c9-5371-4e01-a701-066d1179496d,29,Single,With Parent,Toronto,43.67280991,-79.3889462,parttime,14938.77
a3c8e553-288a-4d0e-8f23-d26eb644bff2,53,Married,With Spouse,Toronto,43.673863,-79.40249726,fulltime,102123.45
f961ce7b-9d60-49e8-899a-59f4bde11180,14,Single,With Parent,Etobicoke,43.68570194,-79.5218399,unemployed,0
5637817b-8e5e-4f1a-bdd3-a5355da70e68,17,Single,With Parent,Scarborough,43.73930135,-79.25521002,unemployed,0
037551cb-64f3-4c73-a153-35fb39a7240a,35,Married,With Spouse,Etobicoke,43.6059395,-79.49500877,fulltime,39455
05b418ec-0089-4b98-b4ef-7e25cee753e9,60,Married,With Spouse,Scarborough,43.73061699,-79.27172723,parttime,26715.65
b2d1040a-036c-4334-bbd6-0ade52abcfdd,53,Married,With Spouse,Etobicoke,43.62792737,-79.47816224,fulltime,55172.4
83ae9441-304c-4446-b51d-3de685d92e4a,41,Married,With Spouse,Etobicoke,43.61007221,-79.48729834,parttime,14523
a20cb6e7-d34b-458f-b32f-4759f8d02dbb,50,Married,With Spouse,North York,43.72253043,-79.53571143,fulltime,54077.1
8d6b14c9-a04b-4ff2-a1f7-7a79be4d8562,19,Single,With Parent,Toronto,43.67280991,-79.3889462,unemployed,0
d2927b93-de87-46b5-bee0-15828464fff6,46,Married,With Spouse,Etobicoke,43.69578505,-79.55315475,parttime,23465.2
a6f9b8c4-e058-41e3-a0e2-1541b30ff768,40,Married,With Spouse,Toronto,43.68237563,-79.31477641,fulltime,50032
1878b338-f951-4fd7-a283-a31defa35888,37,Married,With Spouse,Etobicoke,43.61573664,-79.48788214,parttime,16455
f48edf76-32f3-4e53-837e-6eabe15044fa,28,Single,With Parent,Scarborough,43.81545601,-79.19899346,parttime,7160.67
ef9df4db-9190-4295-8258-23f1ef5f582a,54,Married,With Spouse,Scarborough,43.80764017,-79.2120181,fulltime,36639
5d526a98-93c7-4b96-83f1-4957baa2adfe,36,Married,With Spouse,Toronto,43.64784548,-79.40585328,fulltime,38101
696e3ef1-b72b-4fe7-8394-1498084d5566,47,Married,With Spouse,Toronto,43.67019194,-79.3324218,fulltime,47144.9
29404ed2-5520-4099-80a6-f63b7e6c4aa5,38,Married,With Spouse,Scarborough,43.72010875,-79.25534542,fulltime,41369
2454f26c-b265-4a9c-b344-abb15cc15ec1,27,Married,With Spouse,Toronto,43.65902759,-79.4856982,fulltime,20223.06
db3420b6-a4c6-4eec-838b-bb48bad31506,54,Married,With Spouse,Etobicoke,43.61046276,-79.54498309,parttime,33767.45
4cc2bad2-c672-4723-b47b-a98c7a42798c,33,Married,With Spouse,North York,43.71477167,-79.42837311,unemployed,0
7bb8f919-662c-4534-bcf7-cfc8a31fcafb,69,Married,With Spouse,North York,43.78084814,-79.35998743,fulltime,57097.85
c7a625af-9857-497a-9a7a-9f1571916dc9,35,Married,With Spouse,North York,43.73836121,-79.38209718,fulltime,133670
3d3ee498-792a-42f5-9a54-3c4d8043a1f2,26,Single,With Parent,Etobicoke,43.67012119,-79.52289142,parttime,14129.61
85796647-0e4e-4cd2-a121-95beb0104100,46,Married,With Spouse,Toronto,43.71258871,-79.39697262,parttime,32311.4
f6f5f26c-024d-471e-8f7c-2bbc377b31aa,26,Single,With Parent,Toronto,43.65537057,-79.46250686,parttime,6680.19
c85b9170-aea5-4761-a592-6b0e23081e33,39,Married,With Spouse,Scarborough,43.73930135,-79.25521002,fulltime,27943
77afac5b-05b6-46e7-ba48-7b212f972b1e,57,Married,With Spouse,York,43.68511992,-79.44842159,parttime,29004.15
f9556f74-bfe8-486e-a67e-b7dc6cb5a515,50,Married,With Spouse,Toronto,43.68064827,-79.41806192,unemployed,0
25b0adca-2813-427a-8e74-b6939990e257,60,Married,With Spouse,Toronto,43.65664362,-79.35479174,fulltime,62906.15
423fa900-5995-40a6-8d58-aaec0996a22c,55,Married,With Spouse,Toronto,43.65566722,-79.34131569,parttime,32855.5
fc87823c-cbc8-43d3-8f30-33b67138d374,47,Married,With Spouse,Toronto,43.67019194,-79.3324218,fulltime,46593.8
86d77428-bf53-4081-8e76-fcbfe941f6e7,45,Married,With Spouse,Scarborough,43.78188042,-79.24639103,parttime,33039.6
d5caf659-61dc-4347-a5c6-d82fe2e7d2c0,53,Married,With Spouse,Toronto,43.66316617,-79.41339451,fulltime,59110
733765fe-a6fa-423d-a085-1b0fc2ba80c6,50,Married,With Spouse,North York,43.75617759,-79.44872438,unemployed,0
02deab9c-ec27-4d53-8e5c-3219f34a2b9f,42,Married,With Spouse,Toronto,43.64233636,-79.41608435,fulltime,40426.1
91062c1a-89bc-45ca-aeb0-d5fdc4bc5cdd,23,Single,With Parent,Toronto,43.70794269,-79.39786072,parttime,10625.67
902a3017-7e1c-4869-ae92-f9080a6121d2,55,Married,With Spouse,North York,43.75682003,-79.35948489,fulltime,61543.4
8758325a-0bf2-4946-8c05-73e49be2c635,33,Single,With Parent,Scarborough,43.81530263,-79.26478461,fulltime,28178
332e5564-4830-4cfe-aad4-4d6c06b8ce7d,35,Married,With Spouse,Scarborough,43.74497913,-79.21747781,fulltime,28924
15995477-043d-4a03-baf1-43f08af5a3df,34,Married,With Spouse,Toronto,43.68069879,-79.44380218,fulltime,43655
59cdfa6f-217d-475d-9daa-e54785ac9f95,19,Single,With Parent,East York,43.70266863,-79.30139531,unemployed,0
935b331a-64e1-4c5a-8af4-02ee82e04a01,44,Married,With Spouse,Scarborough,43.76676947,-79.22642856,fulltime,35699.4
b5e9c2e1-4b23-428d-9a21-a863f54cb4b6,55,Married,With Spouse,East York,43.71419376,-79.30418956,fulltime,36926.5
309c5dfd-78e1-4295-965b-275f86a8c828,51,Married,With Spouse,Scarborough,43.81545601,-79.19899346,parttime,24033.85
4891240d-d856-4450-a857-b9ff787c8b80,58,Married,With Spouse,Toronto,43.69691738,-79.40676016,fulltime,126820.85
16d44f0d-3c22-460e-a05f-9a89d34b2841,53,Married,With Spouse,Toronto,43.67750603,-79.33890389,parttime,30146.1
6e70d947-af4f-4609-9783-924219d116fe,32,Married,With Spouse,Scarborough,43.74497913,-79.21747781,fulltime,29846
5ff9e82a-20bc-4141-a645-8065b2f6aa97,30,Single,With Parent,Scarborough,43.81545601,-79.19899346,parttime,7010.85
dbb3e891-84af-4f16-8f26-eccfda5b01f6,34,Married,With Spouse,Toronto,43.69839519,-79.39492383,fulltime,35461
a38332bb-0a22-47c1-b8f9-f95286d43a97,36,Married,With Spouse,Toronto,43.67040561,-79.33583691,fulltime,82743
b116c544-8fd0-44eb-9691-99d812e05806,54,Married,With Spouse,Scarborough,43.78842139,-79.21247564,fulltime,42909.95
fab00fac-532c-4451-8cbd-596a6278b814,41,Married,With Spouse,North York,43.73453871,-79.46502935,fulltime,37083
094b0cde-a9aa-48ee-9d0c-d8c2126847a6,40,Married,With Spouse,North York,43.70053948,-79.49759259,fulltime,29994
970d4958-bf32-4c74-8f5a-48c40f635774,40,Married,With Spouse,Toronto,43.70035624,-79.39735013,fulltime,64290
7d71f23e-fd93-40d6-9124-b0a4062360fc,53,Married,With Spouse,North York,43.7402303,-79.42255459,fulltime,80919.75
e6ac129a-d004-4568-899d-f50762bba21d,47,Married,With Spouse,Scarborough,43.79066874,-79.27519583,unemployed,0
d96df83a-da75-4d89-8008-332240b45dec,38,Divorced,With Parent,Toronto,43.70518661,-79.42511153,parttime,18147
89700432-42e8-4ddb-b991-d01f9ec78253,55,Married,With Spouse,Toronto,43.67880506,-79.3358716,fulltime,53709.6
75df23c8-4afc-4a72-8975-fd85d8a8387d,25,Single,With Parent,Toronto,43.68963967,-79.30219973,unemployed,0
e8da5d67-7bf5-4980-b40e-2723bae3a2c4,52,Married,With Spouse,North York,43.77958438,-79.45030999,parttime,28484.35
96556652-580a-4912-943c-513c7133d15d,14,Single,With Parent,Toronto,43.67387851,-79.29917627,unemployed,0
d662faf2-f184-43ad-addf-86a27c10eb74,19,Single,With Parent,North York,43.77958438,-79.45030999,unemployed,0
e4b69cef-6c95-41a1-93ad-e4eb707a40c4,44,Married,With Spouse,Scarborough,43.73075189,-79.27121417,parttime,24912.8
3fec3cdf-61fc-4c3e-8d39-fb01548cfc1c,48,Married,With Spouse,Etobicoke,43.62847469,-79.57963997,fulltime,41643.8
5cb3e9d1-a505-4738-86e2-56b83a5e86b2,16,Single,With Parent,North York,43.77838832,-79.42748486,unemployed,0
e3addf9c-2e64-48af-9e6c-8dab36bacb0c,52,Married,With Spouse,Scarborough,43.79016007,-79.18518845,fulltime,75236.45
b7f76e5a-c55f-4abc-829a-9a1f760fb091,51,Married,With Spouse,Toronto,43.66956979,-79.37520856,parttime,19079.65
b82f3877-0233-43e2-bcff-9eca0199f8e4,16,Single,With Parent,North York,43.75682003,-79.35948489,unemployed,0
9d313ea2-5e95-4b89-91ce-f8cd87db84f8,38,Married,With Spouse,Scarborough,43.77805019,-79.29435294,fulltime,30346
72855d3d-4a7c-41fc-bc80-b123ed43c419,52,Married,With Spouse,Toronto,43.65537057,-79.46250686,parttime,25832.45
574a48d3-fd79-41bd-8273-5ada60aaed87,55,Married,With Spouse,Scarborough,43.77015045,-79.31199197,fulltime,48072.3
d7d0e7b4-faae-4aad-94d5-e5ee92f70d80,41,Married,With Spouse,North York,43.73453871,-79.46502935,fulltime,33578.6
f5d42f25-30f9-4b2f-ac4a-bae4e86e081d,51,Married,With Spouse,Etobicoke,43.59032165,-79.54647606,fulltime,37730.35
1b0737fd-55e2-4bad-9fc9-1a8ddf4e7a11,34,Married,With Spouse,North York,43.74826649,-79.44759001,fulltime,48499
b701f04a-fa56-40b0-b697-071f7980132d,50,Married,With Spouse,York,43.67976751,-79.50269779,fulltime,39744.1
efa543ee-3e0f-4a2c-822f-b0c00029e7b3,52,Married,With Spouse,Scarborough,43.7748609,-79.29342268,parttime,23936.1
e764d27a-c7de-419e-b046-1ac29fece053,37,Married,With Spouse,North York,43.74319333,-79.40615058,fulltime,307750
8399e0ea-2456-44b4-89d9-e35ee3b2a136,22,Single,With Parent,Scarborough,43.7748609,-79.29342268,parttime,6009.63
dbdc873c-d1a5-4339-92f4-bc9c45145630,50,Married,With Spouse,Etobicoke,43.62847469,-79.57963997,fulltime,36840.1
6488f0f9-b1c8-4944-bf51-fbfe064553ad,52,Married,With Spouse,Scarborough,43.78188042,-79.24639103,fulltime,37454.35
51166345-6c2e-483e-beb3-46660596d7b6,28,Single,With Parent,Toronto,43.70807197,-79.41839652,parttime,6283.53
03bfc00b-913a-4936-99bd-a23a2b025c7c,49,Married,With Spouse,Toronto,43.67132863,-79.40598867,fulltime,50227.1
13d78276-8f22-42a1-89c0-ee65288ab3e1,34,Married,With Spouse,Toronto,43.70035624,-79.39735013,fulltime,64542
bdbe88d7-ed99-46c8-8b54-1787b8d18336,35,Married,With Spouse,Scarborough,43.68457602,-79.28190425,fulltime,54395
c996afb0-900c-4c36-aee8-3174f8e48924,53,Married,With Spouse,Toronto,43.70882105,-79.38946915,fulltime,70454.75
4ba2cab7-18cf-4dc9-a80a-d412df79c4c6,16,Single,With Parent,Etobicoke,43.62563109,-79.49164806,unemployed,0
9664ef97-7471-4ebf-a893-0d11692a22b4,35,Married,With Spouse,Scarborough,43.74926452,-79.24960004,fulltime,42375
b5d1a70d-a64a-47d7-a2db-8129f88ef4cf,14,Single,With Parent,North York,43.71598678,-79.48275974,unemployed,0
6d9e79a2-16c8-42d4-bf66-36af62d9dabd,37,Married,With Spouse,Scarborough,43.7162789,-79.23915681,fulltime,78459
89cff58f-5270-46d1-bd14-eb65552826f7,52,Married,With Spouse,Etobicoke,43.62122924,-79.48332016,fulltime,59411.3
29e650c3-0815-41c2-b886-65b88f279d43,38,Married,With Spouse,Toronto,43.64295721,-79.42761162,fulltime,31041
2ef00543-fd1b-4f65-be95-e241062726fd,38,Married,With Spouse,Toronto,43.71258871,-79.39697262,fulltime,34441
1440ebf4-c9a7-4061-8d1a-da42d911acd1,58,Married,With Spouse,East York,43.69627452,-79.29275855,parttime,25254
e147cc51-df94-4823-9b76-e1b98142a355,19,Single,With Parent,North York,43.73802899,-79.5013005,unemployed,0
d8cfab3e-0f24-4e43-9566-34db9d9eef65,22,Single,With Parent,Toronto,43.66649193,-79.42679281,parttime,9423.81
